time,latitude,longitude,depth,mag,m_rr,m_tt,m_pp,m_rt,m_rp,m_tp,reflect_latitude,reflect_longitude
20130311053457400000,31.14,130.35,162.7,5.04,1.38e+16,-7.61e+15,-6.14e+15,1.85e+15,4.3e+16,-9.01e+15,34.0,133.85
20130311082214800000,-6.63,148.49,10.0,5.05,4.23e+16,-2.87e+16,-1.36e+16,-9.17e+15,6.35e+15,2.77e+16,15.14,143.66
20130311093452200000,31.6,131.53,36.9,5.43,1.38e+17,-6.9e+15,-1.31e+17,6.17e+16,8.02e+16,-4.51e+16,34.23,134.49
20130311145707000000,36.67,43.44,7.0,5.18,6.99e+16,-7.43e+16,4.4e+15,9.3e+15,-8e+14,9.4e+15,47.64,90.49
20130311171213500000,-11.53,165.19,10.0,5.55,-2.35e+17,3.13e+16,2.04e+17,-9.29e+16,7.32e+16,-7.81e+16,12.98,152.84
20130312201010700000,-6.65,148.36,10.0,5.23,7.76e+16,-6.53e+16,-1.23e+16,-2.43e+16,-1.44e+16,4.23e+16,15.13,143.59
20130312213228300000,39.3,141.84,72.7,5.06,4.19e+16,-7.9e+15,-3.4e+16,1.37e+16,2.55e+16,-9.49e+15,38.07,139.72
20130313031252200000,60.23,163.4,5.0,5.8,4.13e+17,4.35e+16,-4.57e+17,-4.42e+16,-2.6e+17,4.04e+17,49.2,147.46
20130314024813400000,19.02,145.45,195.4,5.03,-2.46e+15,2.38e+16,-2.14e+16,-2.98e+16,-1.67e+16,-1.58e+16,27.86,141.92
20130316123640100000,-4.59,151.93,166.0,5.16,3.08e+16,-1.05e+16,-2.03e+16,1.07e+16,6.29e+16,9.57e+15,16.04,145.63
20130316163942700000,-6.14,149.95,65.0,5.54,2.1e+17,-2.38e+17,2.72e+16,9.46e+16,-5.58e+16,5.9e+16,15.35,144.49
20130319101255100000,-10.95,165.96,10.0,5.2,-1.62e+16,7.18e+16,-5.56e+16,1.8e+15,-4.19e+16,-2.24e+16,13.3,153.28
20130319113247000000,-10.95,165.95,10.0,5.3,-2.39e+16,1.13e+17,-8.89e+16,-1.41e+16,-4.2e+16,-1.98e+16,13.3,153.28
20130319114331500000,-10.92,165.91,10.0,5.11,1.16e+15,7.97e+15,-9.13e+15,-2.9e+16,-4.26e+15,-4.96e+16,13.32,153.25
20130319182255000000,-20.96,176.63,31.2,5.18,-2.7e+15,-7.21e+16,7.48e+16,-7.8e+15,8e+15,8.9e+15,8.36,158.72
20130319183655000000,-16.85,-171.47,16.0,5.43,-9.36e+16,-7.14e+16,1.65e+17,6.36e+16,5.4e+16,6.75e+16,11.0,165.53
20130320140228400000,-22.07,-179.49,581.0,5.32,6.41e+16,-1.59e+16,-4.83e+16,-4.56e+16,-8.85e+16,-3.47e+16,7.03,161.28
20130321052735500000,-22.07,-179.52,592.6,5.3,-3.39e+16,-2.7e+15,3.66e+16,-7.58e+16,-7.93e+16,-9.3e+15,7.01,161.28
20130322224053800000,-28.04,-176.57,11.7,5.48,1.5e+17,8.4e+15,-1.58e+17,3.13e+16,1.34e+17,-2.18e+16,4.74,161.73
20130323042833900000,-10.93,165.8,21.9,5.08,-1.68e+16,1.67e+16,1.3e+14,-3.12e+16,4.2e+14,-4.07e+16,13.3,153.2
20130324013555700000,-6.79,148.4,47.5,5.05,1.43e+16,3.36e+16,-4.8e+16,-5.32e+15,1.64e+16,1.73e+16,15.02,143.62
20130324041834000000,50.73,160.16,8.0,6.02,-1.17e+18,6.67e+17,5.06e+17,3.54e+17,4.43e+17,7.08e+17,44.32,147.58
20130324081345100000,-20.76,173.37,10.0,6.05,-1.08e+17,-1.31e+18,1.42e+18,1.57e+17,3.12e+17,-4.61e+17,8.41,156.95
20130324192732500000,-21.47,170.08,98.7,5.28,1.13e+16,4.6e+15,-1.59e+16,4.02e+16,1.55e+16,9.33e+16,7.86,155.18
20130324210012200000,-12.32,166.18,38.3,5.25,6.78e+16,-5e+15,-6.28e+16,3.74e+16,-5.44e+16,2.1e+16,12.57,153.38
20130324211934200000,-6.86,148.49,21.9,5.12,4.55e+16,1.77e+16,-6.32e+16,-1.01e+16,2.12e+16,1.74e+16,15.01,143.66
20130325035953400000,-17.7,-178.44,551.0,5.36,-4.66e+16,-2.1e+15,4.88e+16,-4.72e+16,-1.22e+17,-2.2e+15,9.5,162.17
20130325052529800000,-16.63,-171.94,10.0,5.02,-2.34e+16,-1.94e+16,4.28e+16,8.97e+15,7.18e+15,2.35e+16,11.1,165.28
20130326172358100000,-9.35,120.28,68.7,5.44,-8.79e+16,4.38e+16,4.41e+16,1.15e+17,9.02e+16,8.92e+16,13.8,128.03
20130327012546100000,45.43,142.6,283.6,5.05,-2.63e+15,-7.9e+15,1.05e+16,3.55e+16,-2.9e+16,-1.6e+15,41.22,140.01
20130327020319800000,23.83,121.21,19.0,5.98,8.59e+17,9e+15,-8.68e+17,-1.67e+17,-7.71e+17,-6.8e+16,30.57,128.88
20130328033424500000,-23.54,-175.43,10.0,5.38,1.26e+17,-3.2e+16,-9.44e+16,3.18e+16,7.29e+16,-4.8e+16,7.21,162.8
20130328042539600000,-28.07,-176.66,15.0,5.52,1.8e+17,-3e+15,-1.77e+17,4.87e+16,1.4e+17,-5.06e+16,4.72,161.68
20130329050109600000,43.46,86.85,20.0,5.45,-1.7e+15,-7.2e+16,7.36e+16,-1.17e+17,-1.29e+16,1.25e+17,43.02,113.57
20130329060105900000,-4.79,151.63,142.9,5.18,-2.21e+16,2.9e+16,-6.97e+15,-3.69e+16,-6e+16,6.29e+15,15.96,145.46
20130330015040000000,10.03,126.25,10.0,5.49,1.34e+17,1.25e+16,-1.46e+17,-2.1e+15,1.62e+17,1.29e+16,23.51,131.36
20130330015424900000,10.05,126.21,10.0,5.15,5.49e+16,4.9e+15,-5.98e+16,1.34e+16,3.04e+16,2.12e+15,23.52,131.34
20130330180345800000,12.21,143.81,26.0,5.22,-6.63e+16,-1.95e+16,8.58e+16,1.93e+16,8.1e+15,-3.36e+16,24.52,141.04
20130330200445800000,23.07,95.98,10.0,5.19,-8.93e+15,1.33e+16,-4.33e+15,1.97e+16,1.99e+15,7.4e+16,31.63,115.3
20130330214803200000,-20.95,176.51,44.7,5.05,-2.59e+15,-2.05e+16,2.31e+16,-6.88e+15,9.39e+15,4e+16,8.35,158.66
20130331074617600000,38.87,141.94,35.0,5.18,5.64e+16,-5.94e+15,-5.05e+16,2.37e+16,4.4e+16,-1.69e+16,37.86,139.77
20130801200143200000,-15.24,-173.5,31.6,5.98,2.5e+16,2.59e+17,-2.84e+17,-1.03e+18,4.78e+17,8.8e+16,11.77,164.52
20130802023247800000,33.27,75.94,14.1,5.13,5.26e+16,-3.62e+16,-1.64e+16,2.32e+16,9.43e+15,3.25e+16,39.24,106.04
20130802213746100000,33.3,75.95,42.4,5.07,3.58e+16,-2.75e+16,-8.23e+15,3.38e+16,3e+13,1.8e+16,39.25,106.01
20130803005615300000,34.54,137.55,33.1,5.01,-4.31e+16,1.59e+16,2.72e+16,-4.19e+15,5.43e+15,1.53e+16,35.67,137.6
20130804032850800000,38.21,141.86,56.0,5.84,6.65e+17,9.1e+16,-7.56e+17,-1.7e+16,-1.4e+17,-9.8e+16,37.53,139.75
20130804132227600000,49.66,-127.43,10.0,5.46,-4.44e+16,-1.55e+17,1.99e+17,2.65e+16,-6.92e+16,3.75e+16,54.1,178.55
20130804155635000000,46.99,145.22,375.4,5.84,1.17e+17,3.11e+17,-4.28e+17,-4.68e+17,-3.47e+17,-1.78e+17,42.09,141.23
20130805042803800000,12.03,57.99,9.9,5.07,-7.36e+15,-3.54e+16,4.28e+16,8.73e+15,-1.49e+16,-2.84e+16,30.5,93.06
20130806104130700000,-22.5,173.8,10.0,5.83,6.01e+17,-6.49e+17,4.82e+16,3.05e+17,-4.03e+16,-7.92e+16,7.51,157.07
20130806130104300000,-22.59,173.83,10.0,5.15,5.38e+16,-6.47e+16,1.09e+16,2.8e+16,-1.16e+16,-8.84e+15,7.46,157.08
20130806141152600000,26.45,124.99,208.6,5.01,-1.22e+16,1.4e+16,-1.82e+15,-1.99e+16,-2.19e+16,-2.76e+16,31.71,130.89
20130806153122100000,31.44,86.45,8.9,5.26,-7.54e+16,-2.69e+16,1.02e+17,-7.6e+15,2.31e+16,3.66e+16,36.91,111.18
20130806164618200000,-16.86,167.32,10.0,5.7,1.98e+17,2.36e+17,-4.33e+17,8.3e+15,-2.14e+17,-2.14e+17,10.29,153.84
20130806172155800000,-16.91,167.37,13.5,5.63,1.54e+17,8.07e+16,-2.35e+17,1.1e+17,-2.61e+17,-5.2e+15,10.27,153.87
20130806224501400000,-17.77,-173.46,13.6,5.03,3.7e+16,-6.56e+15,-3.05e+16,1.7e+16,1.28e+16,-1.68e+16,10.41,164.36
20130807214408500000,-2.43,140.01,36.0,5.07,-6.55e+15,1.02e+16,-3.66e+15,3.4e+15,2.74e+16,4.08e+16,17.16,138.97
20130808045758400000,-20.23,-176.48,251.9,5.47,2.29e+16,-4.79e+16,2.5e+16,-1.11e+17,-1.65e+17,2.81e+16,8.67,162.73
20130808104558200000,-8.62,110.98,9.4,5.16,-1.21e+16,-3.68e+16,4.89e+16,3.26e+15,1.39e+16,5.32e+16,14.45,122.89
20130809025937400000,39.78,143.62,32.9,5.29,5.8e+16,-3.7e+15,-5.43e+16,3.04e+16,8.62e+16,-2e+16,38.33,140.58
20130809225603700000,36.91,141.04,60.8,5.03,1.37e+16,-7.42e+15,-6.3e+15,2.45e+16,3.48e+16,-2.06e+15,36.87,139.35
20130810072005200000,-6.79,130.04,115.4,5.0,4.63e+15,3.46e+15,-8.09e+15,-1.31e+16,8.31e+15,3.71e+16,14.91,133.42
20130811103356800000,-29.18,-178.44,196.2,5.26,8.24e+16,1.47e+16,-9.71e+16,-1.56e+16,3.6e+16,5.2e+15,3.85,160.75
20130811212343800000,30.08,97.93,19.7,5.79,-3.8e+17,3.82e+17,-2.1e+15,-1.03e+17,2.31e+17,4.09e+17,35.07,116.98
20130811235846200000,30.08,97.92,10.0,5.13,-4.73e+16,3.91e+16,8.16e+15,-1.22e+16,2.91e+16,3.23e+16,35.07,116.98
20130812005344000000,-7.15,129.81,95.0,6.1,1.3e+18,-1.41e+18,1.18e+17,1.02e+18,4.8e+17,2.18e+17,14.75,133.3
20130812041647800000,-30.63,-179.68,340.6,6.15,-1.23e+18,-8.14e+17,2.04e+18,-1.05e+18,-1.08e+17,4e+17,2.83,160.06
20130812080938200000,30.15,97.96,10.0,5.11,-1.98e+16,3.24e+16,-1.26e+16,-2.08e+16,1.78e+16,4.35e+16,35.1,117.01
20130813000945000000,43.72,143.47,177.9,5.03,7.61e+15,2.65e+15,-1.03e+16,3.85e+16,7.13e+15,-1.74e+16,40.33,140.45
20130814075924700000,-16.5,-173.57,67.5,5.04,-2.55e+16,4.11e+16,-1.56e+16,-1.75e+16,2.24e+16,-6.55e+15,11.04,164.43
20130814112451700000,10.25,125.94,86.2,5.07,3.74e+16,1.42e+15,-3.89e+16,-2.84e+15,3.35e+16,2.56e+15,23.57,131.17
20130814191841800000,51.21,178.49,29.8,5.2,4.77e+16,-4.94e+16,1.73e+15,5.82e+16,2.39e+16,-9.17e+15,45.84,155.5
20130815040555800000,0.01,123.19,151.0,5.34,1.2e+17,-1.14e+17,-6.5e+15,3.97e+16,1.43e+16,-2.98e+16,18.39,129.56
20130815152616300000,-5.55,151.7,57.1,5.11,5.39e+16,-3.78e+16,-1.61e+16,7.72e+15,3.69e+15,-3.33e+16,15.68,145.46
20130816115217400000,-7.64,117.19,290.2,5.15,4.09e+16,-1.22e+16,-2.87e+16,1.33e+16,5.12e+16,-1.85e+16,14.46,126.18
20130816154448800000,-0.87,121.57,11.0,5.27,-3.03e+16,1.06e+17,-7.6e+16,5.08e+16,-1.3e+15,1.3e+15,18.12,128.72
20130816190310400000,-15.08,172.71,57.6,5.12,-1.33e+16,6.43e+16,-5.1e+16,-1.1e+16,5.88e+15,1.19e+16,11.31,156.91
20130817000423700000,-21.0,-174.42,10.0,5.25,7.59e+16,-4.6e+15,-7.12e+16,2.4e+16,3.78e+16,-3.64e+16,8.62,163.58
20130817042407600000,5.36,94.38,51.3,5.21,6.21e+16,-2.44e+16,-3.78e+16,4.53e+16,-2.99e+16,2.94e+16,22.47,113.51
20130817052541100000,50.97,178.39,39.5,5.17,5.39e+16,-5.92e+16,5.33e+15,3.97e+16,1.26e+16,-9.75e+15,45.72,155.52
20130817052957700000,50.98,178.53,7.3,5.12,6.08e+16,-4.01e+16,-2.07e+16,2.65e+16,8.18e+15,-1.28e+16,45.73,155.55
20130817075259000000,-1.95,139.08,6.0,5.2,6.38e+16,-1.55e+16,-4.83e+16,-1.76e+16,3.86e+16,3.74e+16,17.42,138.45
20130817111157000000,50.95,178.41,28.9,5.21,5.86e+16,-6.04e+16,1.9e+15,5.36e+16,1.13e+16,-7.7e+15,45.71,155.52
20130817210808500000,2.82,128.47,224.0,5.11,-8.67e+15,7.87e+15,8e+14,-1.54e+16,-5.26e+16,1.87e+16,19.65,132.5
20130818132329200000,-18.51,-177.96,565.8,5.28,-8.3e+15,-8.36e+16,9.19e+16,-5.26e+16,3e+15,-2.43e+16,9.05,162.4
20130818212703500000,-30.25,-178.02,83.9,5.23,5.89e+16,-9.54e+16,3.65e+16,-2.81e+16,2.22e+16,1.2e+16,3.43,160.76
20130818223429600000,6.43,124.69,379.6,5.45,-9.1e+16,-8.45e+16,1.76e+17,-2.84e+16,-1.28e+17,2.86e+16,21.38,130.33
20130820211756200000,-6.15,154.53,38.0,5.17,6.04e+16,-3.02e+16,-3.02e+16,2.4e+16,-2.42e+16,3.37e+16,15.45,147.02
20130821044318000000,-22.31,171.68,92.0,5.7,1.36e+17,-1.04e+17,-3.22e+16,2.67e+17,6.77e+16,3.28e+17,7.46,155.99
20130821082506200000,47.86,152.79,157.0,5.28,2.45e+16,-1.3e+15,-2.31e+16,5.94e+16,8.12e+16,-1.44e+16,42.63,144.63
20130822185835800000,-10.66,114.23,10.0,5.17,-1.34e+16,7.37e+16,-6.03e+16,2.41e+16,9.1e+14,1.08e+16,13.33,124.73
20130824084028100000,-22.52,-175.25,5.0,5.69,3.32e+17,-5.93e+16,-2.73e+17,1.36e+17,2.1e+17,-1.54e+17,7.77,162.99
20130824154707000000,-31.84,-179.16,9.9,5.19,-2.32e+16,-6.8e+15,3e+16,1.53e+16,7.52e+15,7.18e+16,2.66,159.92
20130825040007200000,1.18,95.85,28.8,5.17,-5.23e+16,2.15e+16,3.08e+16,3.69e+16,-7.42e+15,-3.91e+16,20.19,114.31
20130826045851200000,49.49,155.65,38.0,5.26,8.8e+16,-2.03e+16,-6.77e+16,1.86e+16,3.05e+16,-4.81e+16,43.51,145.73
20130827142546500000,44.51,149.04,41.7,5.32,5.28e+16,2.75e+16,-8.03e+16,-2.88e+16,7.9e+16,-4.6e+16,40.8,143.03
20130827204457800000,28.22,99.33,43.3,5.16,-5.58e+16,7.05e+16,-1.47e+16,9.1e+14,-2.7e+16,-1e+14,33.99,117.5
20130828025441600000,-27.75,179.62,480.3,6.24,6.25e+17,-1.24e+18,6.19e+17,1.02e+18,-4.61e+17,-2.41e+18,4.13,160.14
20130828054325000000,-2.07,100.74,59.7,5.37,-8.78e+16,1.17e+17,-2.88e+16,-4.71e+16,-5.66e+16,-6.37e+16,18.18,117.04
20130829005456800000,54.42,-165.48,112.4,5.02,7.5e+15,-6.49e+15,-1e+15,-3.51e+16,-2.17e+16,-1.36e+16,49.23,161.36
20130829135226500000,-19.32,-179.15,649.0,5.76,4.54e+17,-4.96e+17,4.13e+16,1.31e+17,-1.8e+17,-1.83e+17,8.4,161.78
20130830021102500000,-4.42,151.57,202.5,5.85,2.58e+17,-1.58e+16,-2.43e+17,1.56e+17,-6.45e+17,2.14e+17,16.08,145.45
20130830052730000000,43.88,87.63,16.4,5.28,9.7e+15,-1.11e+16,1.3e+15,-1.03e+17,9.1e+15,3.9e+15,43.14,114.03
20130830113511100000,-18.38,168.09,35.5,5.1,4.46e+16,2.2e+15,-4.68e+16,1.58e+15,-3.19e+16,7.84e+15,9.5,154.21
20130830162502800000,51.61,-175.36,33.5,6.97,2.52e+19,-2.26e+19,-2.53e+18,2.18e+19,1.17e+19,-8.98e+18,46.65,158.04
20130830215542200000,51.53,-175.08,25.4,5.36,1.31e+17,-9.4e+16,-3.68e+16,7.62e+16,1.3e+16,-1.22e+16,46.64,158.17
20130831000418000000,28.23,99.38,10.0,5.7,-4.14e+17,4.43e+17,-2.94e+16,4.55e+16,-3.11e+16,-9.14e+16,34.0,117.56
20130831000728000000,51.41,-175.15,25.6,5.31,4.18e+16,-3.85e+16,-3.3e+15,1.09e+17,1.58e+16,-6.6e+15,46.57,158.17
20130831002701800000,28.22,99.34,10.0,5.04,-4.7e+16,3.18e+16,1.52e+16,1.06e+16,9.25e+15,-1.35e+16,34.0,117.54
20130831063836500000,51.36,-174.93,17.2,6.01,9.14e+17,-7.63e+17,-1.51e+17,8.5e+17,3.48e+17,-3.46e+17,46.57,158.27
20130831064355900000,51.47,-175.24,27.6,5.48,2.08e+17,-1.5e+17,-5.86e+16,8.53e+16,3.46e+16,-4.46e+16,46.59,158.12
20130831073027500000,51.42,-174.93,28.6,5.23,7.37e+16,-6.16e+16,-1.21e+16,5.23e+16,1.81e+16,-1.62e+16,46.6,158.27
20130831095051100000,51.29,-174.82,8.5,5.44,1.3e+17,-1.16e+17,-1.4e+16,1.14e+17,5.66e+16,-4.75e+16,46.54,158.33
20130831100613300000,51.33,-174.92,5.1,5.11,6.12e+16,-4.67e+16,-1.45e+16,2.1e+16,5.93e+15,-8.37e+15,46.55,158.27
20130831175656100000,-4.37,133.8,9.4,5.25,-7.22e+15,2.7e+15,4.52e+15,7.85e+15,-9.78e+15,9.49e+16,16.22,135.52
20130831190138100000,51.49,-175.13,29.3,5.12,1.49e+16,-1.02e+16,-4.74e+15,5.88e+16,7.46e+15,-6.97e+15,46.61,158.17
20130831235207000000,47.99,148.13,393.2,5.73,-3.5e+15,2.43e+17,-2.4e+17,1.88e+17,-3.61e+17,-1.31e+17,42.66,142.57
20130901115229900000,-7.44,128.22,112.0,6.49,4.48e+18,-4.08e+18,-3.95e+17,4.33e+18,1.39e+18,2.65e+18,14.6,132.41
20130901195039400000,-29.25,-176.33,10.0,5.73,8.25e+16,1.75e+17,-2.58e+17,-3.37e+16,2.39e+17,-3.63e+17,4.09,161.71
20130902025113200000,42.2,133.65,445.0,5.67,-5.3e+15,-2.08e+16,2.61e+16,6e+15,-3.99e+17,4.94e+16,39.6,135.67
20130902043016800000,-6.62,155.13,35.0,5.92,8.99e+17,-4.97e+17,-4.02e+17,3.9e+16,-1.31e+17,5.1e+17,15.22,147.35
20130902090205600000,-4.56,151.94,145.7,5.02,4.89e+15,5.28e+15,-1.02e+16,2.55e+16,1.47e+15,-3.35e+16,16.08,145.63
20130902095903200000,51.55,-175.4,52.5,5.33,8.08e+16,-6.74e+16,-1.34e+16,7.69e+16,5.95e+16,-2.97e+16,46.63,158.07
20130903201906900000,51.23,-130.45,5.5,6.08,-9.8e+16,-5.29e+17,6.28e+17,1e+15,-4.82e+17,1.45e+18,54.04,176.41
20130903210559000000,51.11,-130.12,10.5,5.05,1.14e+16,-2.85e+16,1.71e+16,-2.02e+16,-5.66e+15,3.49e+16,54.07,176.61
20130903212518500000,51.2,-130.27,10.2,5.28,1.42e+16,-2.54e+16,1.12e+16,-1e+15,-4.4e+16,9.35e+16,54.08,176.5
20130903222932600000,51.18,-130.34,9.8,5.44,6.5e+15,-6.83e+16,6.18e+16,1.3e+15,-7.93e+16,1.52e+17,54.05,176.49
20130903234655800000,5.37,125.81,137.4,5.23,-1.01e+16,5.31e+16,-4.3e+16,4.93e+16,-3.48e+16,4.41e+16,21.07,131.05
20130904001824100000,30.01,138.79,407.0,6.51,-2.8e+18,2.56e+18,2.34e+17,2.41e+18,-6.17e+18,-1.64e+18,33.31,138.26
20130904002312900000,51.2,-129.9,9.9,6.0,-1e+16,1.92e+17,-1.82e+17,5.1e+16,-5.47e+17,1.13e+18,54.16,176.64
20130904023230800000,51.59,-174.73,20.0,6.51,5.61e+18,-4.95e+18,-6.59e+17,3.97e+18,2.35e+18,-1.97e+18,46.7,158.3
20130904041631300000,51.6,-174.81,34.6,5.89,7.05e+17,-6.22e+17,-8.3e+16,4.73e+17,2.24e+17,-2.17e+17,46.71,158.28
20130904051556300000,51.6,-174.87,44.8,5.35,1.14e+17,-8.6e+16,-2.8e+16,7.55e+16,2.51e+16,-2.36e+16,46.7,158.27
20130904061650000000,51.5,-174.8,25.2,5.78,4.64e+17,-3.41e+17,-1.23e+17,3.47e+17,1.48e+17,-1.78e+17,46.65,158.3
20130904062705500000,51.57,-174.99,32.8,6.04,9.53e+17,-7.42e+17,-2.11e+17,1.09e+18,2.43e+17,-3.96e+17,46.67,158.21
20130904100406300000,53.19,-166.79,10.7,5.24,7.82e+16,-7.34e+16,-4.8e+15,4.08e+16,1.16e+16,-3.2e+16,48.42,161.11
20130905054340500000,51.46,-174.55,24.2,5.71,3.43e+17,-3.11e+17,-3.26e+16,3e+17,1.08e+17,-9.72e+16,46.66,158.41
20130905074406400000,51.45,-174.69,26.9,5.04,4.18e+16,-2.04e+16,-2.14e+16,1.31e+16,1.18e+16,-2.27e+16,46.64,158.36
20130905100927400000,51.39,-174.68,33.9,5.36,9.9e+16,-8.82e+16,-1.08e+16,7.94e+16,5.05e+16,-4.24e+16,46.62,158.39
20130905112300000000,51.76,-174.72,24.1,5.08,4.47e+16,-3.82e+16,-6.56e+15,2.87e+16,7.97e+15,-1.31e+16,46.79,158.26
20130905152702800000,-7.24,144.06,7.3,5.44,1.74e+17,-1.43e+17,-3.1e+16,5.54e+16,-1.31e+16,7.19e+16,14.8,141.2
20130906113353900000,20.19,122.31,178.1,5.97,-7.59e+17,3.46e+17,4.12e+17,-5.18e+17,2.42e+17,7.17e+17,28.62,129.29
20130907131219800000,51.35,-174.31,23.2,5.09,3.4e+16,-3.19e+16,-2.07e+15,4.17e+16,7.65e+15,-7.9e+15,46.63,158.55
20130907135549900000,-6.44,130.3,118.2,5.4,4.74e+16,-1.05e+17,5.71e+16,4.96e+16,1.17e+17,5.77e+16,15.08,133.56
20130907140128000000,1.25,91.75,10.0,5.0,2.01e+16,-3.03e+16,1.02e+16,2.07e+15,-2.18e+16,-2.08e+16,20.5,112.02
20130907163950700000,-15.2,-173.55,10.0,5.02,-7.97e+15,1.42e+16,-6.23e+15,-3.31e+16,2.3e+16,-1.64e+15,11.81,164.48
20130908173020600000,36.54,70.13,211.6,5.2,2.59e+16,-3.12e+16,5.24e+15,7.31e+16,-1.49e+16,-9.94e+15,41.85,103.46
20130908185720000000,28.75,179.75,10.0,5.09,-3.87e+15,5.19e+16,-4.8e+16,4.9e+15,-6.44e+15,-2.1e+16,34.59,159.71
20130909163105400000,-10.68,164.78,36.3,5.13,-2.99e+16,2.17e+16,8.19e+15,-4.5e+16,-2.56e+16,2.31e+16,13.38,152.65
20130909165809200000,-10.67,164.63,41.3,5.08,-2.37e+16,1.22e+16,1.15e+16,-3.87e+16,-2.46e+16,1.25e+16,13.38,152.57
20130909214136600000,1.43,122.22,46.2,5.6,2.13e+17,-2.21e+17,8.1e+15,-2.29e+17,2.61e+16,4.65e+16,19.24,129.06
20130910011240800000,1.36,122.17,34.9,5.37,8.28e+16,-9.12e+16,8.3e+15,-1.14e+17,1.06e+16,1.78e+16,19.21,129.04
20130910070405500000,-20.31,-173.85,10.5,5.02,3.83e+16,-5.29e+15,-3.3e+16,1.08e+16,9.34e+15,-1.67e+16,9.02,163.94
20130911071131900000,43.1,139.76,189.0,5.01,2.52e+16,-3.58e+16,1.06e+16,-1.38e+16,-1.55e+16,-1.92e+16,39.99,138.67
20130912090348100000,-7.44,128.32,172.0,5.21,4.94e+16,-4.28e+16,-6.56e+15,6.54e+16,-1.11e+15,1.29e+16,14.53,132.45
20130912152523600000,51.73,-171.22,39.3,5.09,4.24e+16,-3.57e+16,-6.72e+15,3.14e+16,1.2e+16,-1.65e+16,47.17,159.77
20130913090519200000,-24.75,178.7,527.1,5.21,-7.05e+16,4.82e+16,2.23e+16,-2.87e+16,4.25e+16,-1.95e+16,5.64,159.99
20130914002714000000,51.52,-174.69,23.2,5.29,7.89e+16,-7.76e+16,-1.3e+15,6.58e+16,3.2e+16,-1.94e+16,46.67,158.34
20130914154246800000,51.55,-174.72,24.9,5.91,7e+17,-6.69e+17,-3.1e+16,5.24e+17,2.4e+17,-2.41e+17,46.69,158.32
20130914170903200000,51.43,-174.61,19.0,5.26,8.22e+16,-7.23e+16,-9.9e+15,5.27e+16,2.17e+16,-2.08e+16,46.64,158.39
20130914203527600000,-6.36,154.76,79.0,5.21,-8.26e+15,-8.74e+15,1.7e+16,2.68e+16,-7.56e+16,-8.8e+14,15.3,147.17
20130915002355600000,54.36,167.65,25.0,5.31,4.47e+16,-8.31e+16,3.84e+16,5.84e+16,6.83e+16,-2.4e+16,46.56,150.25
20130915021052000000,-25.5,-178.69,366.4,5.26,1.72e+16,-7.7e+15,-9.4e+15,6.1e+15,-9.75e+16,-1e+16,5.58,161.16
20130915162136900000,51.55,-174.68,22.3,6.09,1.31e+18,-1.21e+18,-1.01e+17,9.1e+17,5.42e+17,-4.9e+17,46.69,158.33
20130916032526900000,-5.46,68.76,9.7,5.06,-5.04e+15,-4.38e+16,4.88e+16,-1.16e+16,-2.78e+15,-9.66e+15,18.73,98.95
20130917040914900000,42.11,45.83,16.3,5.33,3.89e+16,-3.61e+16,-2.8e+15,1.18e+17,1.07e+16,2.05e+16,49.77,93.98
20130917204050200000,38.92,41.5,1.0,5.09,3.16e+15,-5.37e+16,5.06e+16,1.46e+16,1.57e+15,-1.1e+16,49.32,90.5
20130918164856500000,19.16,145.6,138.3,5.46,-4.61e+16,1.27e+17,-8.11e+16,-1.26e+17,9.83e+16,-8e+15,27.96,141.99
20130918205331800000,-3.23,144.23,6.4,5.55,5.49e+16,-5.28e+16,-2.1e+15,-4.68e+16,6.88e+16,2.52e+17,16.81,141.31
20130919172509300000,37.07,140.65,22.2,5.45,1.92e+16,-2.52e+16,6e+15,5.04e+16,-2.35e+16,-1.78e+17,36.94,139.15
20130919213704200000,37.75,101.53,20.8,5.06,4.01e+16,-6.79e+15,-3.33e+16,4.53e+15,2.56e+16,1.89e+16,38.68,119.7
20130920065027400000,30.04,131.13,30.8,5.06,3.95e+16,-1.22e+16,-2.73e+16,2.03e+16,2.03e+16,-1.68e+16,33.46,134.26
20130920122447500000,22.94,95.96,10.0,5.67,-1.53e+16,4.64e+16,-3.1e+16,1.24e+17,1.23e+17,3.73e+17,31.56,115.28
20130920150844200000,2.18,127.06,86.9,5.12,3.98e+16,2.09e+16,-6.07e+16,-2.38e+16,-1.33e+16,-2.84e+15,19.49,131.75
20130920195226900000,19.02,145.35,238.8,5.16,4.25e+16,-1.63e+16,-2.62e+16,-1.97e+16,-2.95e+16,4.49e+16,27.83,141.88
20130920201648200000,49.97,179.31,28.1,5.02,-3.47e+16,3.77e+16,-3.05e+15,1.91e+16,1.13e+16,1.36e+15,45.3,156.13
20130921013914800000,-7.26,119.96,536.8,6.06,-9.97e+17,1.34e+18,-3.41e+17,5.29e+17,8.17e+17,9e+16,14.22,127.59
20130921225823000000,52.34,173.77,25.6,5.02,2.86e+16,-3.31e+16,4.57e+15,2.38e+16,1.68e+16,-8.2e+15,46.0,153.23
20130922193034900000,12.31,143.67,10.0,5.05,-6.65e+15,-3.72e+16,4.38e+16,-1.82e+16,3.12e+15,-1.55e+16,24.58,140.96
20130922210633600000,-13.22,167.12,192.2,5.03,3.2e+16,-6.97e+15,-2.51e+16,1.27e+16,-2.9e+16,-1.2e+16,11.95,153.98
